,ticker,change,change_percent,day_open,day_high,day_low,day_close,day_volume,day_vwap,ask,bid,timestamp,exchange,min_open,min_high,min_low,min_close,min_volume,prev_open,prev_high,prev_low,prev_close,prev_volume,prev_vwap
232,C:SGDTHB,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,25.193836,25.672725,25.193836,25.2453,3,25.3706
233,C:HKDNZD,-0.001447700000000024,-0.69211778384623,0.2076478,0.2077219,0.2076478,0.2077219,7,0.2077,0.2091849,0.2077219,1686512816000,48,0.2077219,0.2077219,0.2077219,0.2077219,1,0.209381,0.20968,0.207753,0.2091696,28450,0.2089
234,C:MGAGBP,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.00017826,0.00017826,0.00017826,0.00017826,1,0.0002
235,C:EURHKD,-0.00047999999999959186,-0.00569929115065829,8.3073,8.4235,8.3073,8.42162,47,8.4176,8.43368,8.42162,1686512801000,48,8.42162,8.42162,8.42162,8.42162,1,8.3073,8.4287,8.3073,8.4221,5,8.3778
236,C:CNYGBP,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.11148706,0.11148706,0.11143828,0.11143828,2,0.1115
237,C:ZARNGN,-0.04921799999999976,-0.1987134296614486,24.785795,24.785795,24.719113,24.719113,3,24.7429,24.800765,24.719113,1686512201000,48,24.719113,24.719113,24.719113,24.719113,1,24.768331,24.768331,24.768331,24.768331,1,24.7683
238,C:INRUSD,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.01212812,0.01212812,0.01212812,0.01212812,1,0.0121
239,C:BDTUSD,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.00910017,0.00910017,0.00910017,0.00910017,1,0.0091
240,C:PGKGBP,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.2200051,0.2200051,0.2200051,0.2200051,1,0.22
241,C:GBPPEN,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,4.591646,4.591646,4.591646,4.591646,1,4.5916
242,C:CADSGD,-0.00044640000000018,-0.044340008802463166,1.0053498,1.0063402,1.0053498,1.0063193,14,1.0061,1.0086838,1.0063193,1686512801000,48,1.0063193,1.0063193,1.0063193,1.0063193,1,1.0067657,1.0067657,1.0027,1.0067657,3,1.0054
243,C:BWPUSD,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.07351475,0.07351475,0.07351475,0.07351475,1,0.0735
244,C:CHFNZD,-0.012560999999999822,-0.6920958586649907,1.801718,1.802361,1.801718,1.802361,7,1.8021,1.815055,1.802361,1686512816000,48,1.802361,1.802361,1.802361,1.802361,1,1.82513,1.82675,1.804352,1.814922,53881,1.8168
245,C:USDPLN,0.0007380000000001274,0.01789124739813571,4.086666,4.12739,4.086666,4.12565,78,4.1238,4.14187,4.12566,1686512922000,48,4.12565,4.12565,4.12565,4.12565,1,4.086666,4.126522,4.086666,4.124922,5,4.1098
246,C:MKDGBP,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.01384218,0.01384218,0.01384218,0.01384218,1,0.0138
247,C:PENMXN,0.04142299999999999,0.8854725680500084,4.70611,4.71949,4.70611,4.71949,52,4.7109,4.740536,4.71949,1686512801000,48,4.71949,4.71949,4.71949,4.71949,1,4.678067,4.721064,4.678067,4.678067,3,4.6924
248,C:KRWGBP,0.0,0.0,0.00061647,0.00061683,0.00061647,0.00061682,5,0.0006168,0.00061874,0.00061683,1686512882000,48,0.00061682,0.00061682,0.00061682,0.00061682,1,0.00061683,0.00061683,0.00061683,0.00061683,1,0.0006
249,C:GTQGBP,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.10162683,0.10162683,0.10162683,0.10162683,1,0.1016
250,C:MOPUSD,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.12109129,0.12109129,0.12109129,0.12109129,1,0.1211
251,C:JPYTHB,0.0,0.0,0.243386,0.243386,0.2430185,0.2430185,2,0.2432,0.2536836,0.2430185,1686469827000,48,0.2430185,0.2430185,0.2430185,0.2430185,1,0.2480123,0.2480123,0.2430185,0.2430185,3,0.2462
252,C:EGPJPY,0.0,0.0,4.484144,4.499294,4.484144,4.499294,2,4.4917,4.506061,4.499294,1686469769000,48,4.484144,4.499294,4.484144,4.499294,2,4.485753,4.499294,4.484144,4.499294,4,4.4921
253,C:EGPEUR,0.0,0.0,0.02989,0.03003634,0.02989,0.03003634,2,0.02996,0.03008152,0.03003634,1686469769000,48,0.02989,0.03003634,0.02989,0.03003634,2,0.02989,0.03003634,0.02989,0.03003634,2,0.03
254,C:USDDKK,0.0,0.0,6.9322,6.9322,6.9318,6.9318,2,6.932,6.9328,6.9318,1686475256000,48,6.9318,6.9318,6.9318,6.9318,1,6.9318,6.9322,6.9318,6.9318,3,6.9319
255,C:SGDZAR,-0.004830999999999364,-0.03468259467159735,13.929215,13.929215,13.919509,13.924346,4,13.9232,13.970341,13.924346,1686512201000,48,13.924346,13.924346,13.924346,13.924346,1,13.929177,13.929177,13.929177,13.929177,1,13.9292
256,C:EUREGP,0.0,0.0,33.156,33.243,33.156,33.243,2,33.1995,33.293,33.243,1686469769000,48,33.156,33.243,33.156,33.243,2,33.156,33.243,33.156,33.243,4,33.1995
257,C:GBPZAR,-0.08743000000000123,-0.3714556532593448,23.5003,23.5003,23.3182,23.4497,10,23.4157,23.6682,23.4497,1686512801000,48,23.4497,23.4497,23.4497,23.4497,1,23.6729,23.71591,23.49246,23.53713,74813,23.5931
258,C:ZARSZL,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.9922807,0.9922807,0.9922807,0.9922807,1,0.9923
259,C:EURBHD,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.3927,0.4022,0.3927,0.3927,3,0.3959
260,C:SGDAED,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,2.669408,2.726557,2.669408,2.674861,3,2.6903
261,C:SGDDKK,-0.005391999999999619,-0.10453866883808566,5.146778,5.154932,5.146778,5.152508,15,5.151,5.164615,5.152508,1686512801000,48,5.152508,5.152508,5.152508,5.152508,1,5.1579,5.1579,5.1579,5.1579,1,5.1579
262,C:ISKUSD,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.00711298,0.00711298,0.00711298,0.00711298,1,0.0071
263,C:MYRTHB,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,7.325591,7.325591,7.325591,7.325591,1,7.3256
264,C:ZAREGP,-0.0009041999999999106,-0.054814221798995894,1.650735,1.650735,1.6482086,1.6486677,4,1.6491,1.6541136,1.6486677,1686512201000,48,1.6486677,1.6486677,1.6486677,1.6486677,1,1.6495719,1.6495719,1.6495719,1.6495719,1,1.6496
265,C:CNYCHF,-0.00041795000000000027,-0.3303828773530543,0.12669494,0.12669494,0.12608679,0.12608679,10,0.1264,0.12715693,0.12608679,1686512261000,48,0.12608679,0.12608679,0.12608679,0.12608679,1,0.12669494,0.12669494,0.12650474,0.12650474,4,0.1266
266,C:XCDGBP,0.0,0.0,0.2926313,0.2928018,0.2926313,0.2927988,5,0.2928,0.2959279,0.2928018,1686512887000,48,0.2927988,0.2927988,0.2927988,0.2927988,1,0.2928018,0.2928018,0.2928018,0.2928018,1,0.2928
267,C:SEKINR,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,7.624535,7.624535,7.624535,7.624535,1,7.6245
268,C:BDTJPY,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1.2685998,1.2685998,1.2681448,1.2681448,2,1.2684
269,C:GBPDKK,-0.011400000000000077,-0.13080294650848012,8.6954,8.7041,8.6954,8.704,18,8.7014,8.7329,8.704,1686512741000,48,8.704,8.704,8.704,8.704,1,8.6774,8.7248,8.6707,8.7154,48723,8.6909
270,C:GBPSCR,-0.28608099999999936,-1.7470688241213825,16.088832,16.088832,16.088832,16.088832,1,16.0888,18.420378,16.088832,1686469770000,48,16.088832,16.088832,16.088832,16.088832,1,16.088832,16.374913,16.088832,16.374913,2,16.2319
271,C:CNYCAD,0.0,0.0,0.1877749,0.1877749,0.186884,0.1870669,3,0.1872,0.1871452,0.1870669,1686488545000,48,0.1870669,0.1870669,0.1870669,0.1870669,1,0.1877749,0.1877749,0.186884,0.1870669,4,0.1874
272,C:HKDJPY,-0.014499999999998181,-0.08154771947583478,17.7397,17.7665,17.7397,17.7665,15,17.7588,17.7992,17.7665,1686512651000,48,17.7665,17.7665,17.7665,17.7665,1,17.7219,17.82711,17.71918,17.781,49249,17.7798
273,C:EURRON,-0.02383999999999986,-0.48152958356981995,4.9132,4.92705,4.9132,4.92705,3,4.9179,4.96145,4.92705,1686511420000,48,4.92705,4.92705,4.92705,4.92705,1,4.94608,4.95586,4.94607,4.95089,338,4.9528
274,C:CDFGBP,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.00033909,0.00033909,0.00033909,0.00033909,1,0.0003
275,C:EURCNY,0.0007999999999999119,0.010454236579372639,7.6525,7.6532,7.62,7.6532,3,7.6419,7.6725,7.6532,1686475076000,48,7.6532,7.6532,7.6532,7.6532,1,7.6525,7.6525,7.62,7.6524,5,7.6459
276,C:USDCVE,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,102.429056,102.429056,102.429056,102.429056,1,102.4291
277,C:BRLCOP,-8.597319999999968,-1.015362295524808,838.12705,838.12705,838.12705,838.12705,1,838.1271,856.99996,838.12705,1686469766000,48,838.12705,838.12705,838.12705,838.12705,1,846.72437,846.72437,846.72437,846.72437,1,846.7244
278,C:AUDNZD,-0.0009339999999999904,-0.08494689227615292,1.1001631,1.1007844,1.0941925,1.0985765,3059,1.099,1.1033058,1.0985765,1686512919000,48,1.0985765,1.0998561,1.0985765,1.0985765,3,1.1009308,1.1009308,1.0995105,1.0995105,3721,1.0999
279,C:EURPHP,-1.0900000000000034,-1.8127390653583957,59.04,59.04,59.04,59.04,1,59.04,61.64,59.04,1686469770000,48,59.04,59.04,59.04,59.04,1,60.24,60.269,60.068,60.13,64,60.1788
280,C:DKKCZK,-0.0022999999999999687,-0.07254833927388477,3.154,3.168,3.154,3.168,9,3.1642,3.198,3.168,1686512711000,48,3.168,3.168,3.168,3.168,1,3.172,3.1801,3.168,3.1703,14137,3.1733
281,C:XAUKRW,13.700000000186265,0.0005425997649943491,2524895.0,2524895.0,2524895.0,2524895.0,1,2524895.0,2525400.1,2524895.0,1686510280000,48,2524895.0,2524895.0,2524895.0,2524895.0,1,2548181.5,2549372.4,2521664.4,2524881.3,1156,2536511.3444
282,C:SOSGBP,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.00131605,0.00131605,0.00131605,0.00131605,1,0.0013
283,C:THBCAD,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.03847227,0.03847227,0.03847227,0.03847227,1,0.0385
284,C:USDBND,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1.3203288,1.3203288,1.3203288,1.3203288,1,1.3203
285,C:HUFZAR,0.0007543300000000044,1.4023266207261775,0.0545045,0.05455197,0.0545045,0.05454565,36,0.05454,0.05495284,0.05454565,1686512321000,48,0.05454565,0.05454565,0.05454565,0.05454565,1,0.05379132,0.05465588,0.05379132,0.05379132,3,0.0541
286,C:GBPSZL,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,23.28748,23.28748,23.28748,23.28748,1,23.2875
287,C:BRLMXN,0.050053000000000125,1.4250913797531315,3.562319,3.562319,3.562319,3.562319,1,3.5623,3.567757,3.562319,1686469770000,48,3.562319,3.562319,3.562319,3.562319,1,3.562319,3.562319,3.512266,3.512266,2,3.5373
288,C:JPYAUD,-6.9300000000004774e-06,-0.06522678307718387,0.01051916,0.01062447,0.01051916,0.01061754,18,0.01061,0.01064401,0.01061754,1686512844000,48,0.01061754,0.01061754,0.01061754,0.01061754,1,0.01062447,0.01062447,0.01062447,0.01062447,1,0.0106
289,C:NZDGBP,8.00000000000245e-05,0.016494845360829794,0.48483,0.48546,0.48483,0.48508,7,0.4851,0.48902,0.48508,1686512801000,48,0.48508,0.48508,0.48508,0.48508,1,0.48515,0.4888,0.4847,0.485,53695,0.4862
290,C:GHSZAR,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1.6521461,1.6521461,1.6521461,1.6521461,1,1.6521
291,C:SGDTWD,-0.01980700000000013,-0.0864365262335321,22.869813,22.906044,22.869813,22.895274,12,22.8899,22.94907,22.895274,1686512827000,48,22.895274,22.895274,22.895274,22.895274,1,22.915081,22.915081,22.915081,22.915081,1,22.9151
292,C:MURGBP,9.620000000000115e-05,0.5635254904487769,0.0171673,0.0171673,0.0171673,0.0171673,1,0.01717,0.01788309,0.0171673,1686469766000,48,0.0171673,0.0171673,0.0171673,0.0171673,1,0.01714628,0.0171673,0.01707065,0.0170711,5,0.0171
293,C:MXNUSD,-0.00019227999999999607,-0.33237522791591684,0.05780283,0.05780283,0.057658,0.057658,5,0.05771,0.057912,0.057658,1686511780000,48,0.057658,0.057658,0.057658,0.057658,1,0.05746862,0.05793112,0.05745343,0.05785028,81108,0.0576
294,C:LRDGBP,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0045288,0.0045288,0.0045288,0.0045288,1,0.0045
295,C:CNYBGN,-0.0015553999999999846,-0.6102063026143008,0.253342,0.253342,0.253342,0.253342,1,0.2533,0.2566667,0.253342,1686469770000,48,0.253342,0.253342,0.253342,0.253342,1,0.253342,0.2548974,0.253329,0.2548974,3,0.2539
296,C:GBPGHS,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,14.146654,14.146654,14.146654,14.146654,1,14.1467
297,C:CADBRL,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,3.655437,3.655437,3.655437,3.655437,1,3.6554
298,C:KWDEUR,0.09223300000000023,3.1516013427442138,3.018777,3.018777,3.018777,3.018777,1,3.0188,3.037114,3.018777,1686469771000,48,3.018777,3.018777,3.018777,3.018777,1,2.926544,3.018777,2.926544,2.926544,3,2.9573
299,C:USDSZL,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,18.555571,18.555571,18.555571,18.555571,1,18.5556
300,C:SGDINR,-0.0038970000000020377,-0.006355878505877038,60.750407,61.309421,60.750407,61.309421,2,61.0299,61.426135,61.309421,1686475076000,48,61.309421,61.309421,61.309421,61.309421,1,61.309421,61.317318,60.750407,61.313318,4,61.1726
301,C:SEKPLN,-0.0014899999999999913,-0.3908504275746265,0.3809,0.3809,0.3797,0.37973,8,0.3799,0.38373,0.37973,1686512050000,48,0.37973,0.37973,0.37973,0.37973,1,0.38378,0.38486,0.38046,0.38122,25123,0.3826
302,C:RUBSEK,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.1307195,0.1307195,0.1307195,0.1307195,1,0.1307
303,C:SGDUSD,0.0,0.0,0.7436714,0.7439978,0.7436714,0.7439923,4,0.7438,0.7445185,0.7439923,1686511780000,48,0.7439923,0.7439923,0.7439923,0.7439923,1,0.744585,0.7452398,0.7392568,0.7439923,100801,0.7444
304,C:HKDPLN,-0.0005800999999999723,-0.11017890920030401,0.5257267,0.5259821,0.5257211,0.5259272,37,0.5258,0.5286966,0.5259272,1686512810000,48,0.5259484,0.5259484,0.5259272,0.5259272,2,0.5265073,0.5265073,0.5265073,0.5265073,1,0.5265
305,C:GBPAFN,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,106.295174,106.295174,106.295174,106.295174,1,106.2952
306,C:HKDCNY,-9.999999999998899e-05,-0.011010902114400298,0.9069845,0.9080908,0.9031325,0.9080908,3,0.9061,0.9105644,0.9080908,1686475076000,48,0.9080908,0.9080908,0.9080908,0.9080908,1,0.9082008,0.9082008,0.9031325,0.9081908,6,0.9065
307,C:USDRON,-0.023460000000000036,-0.5090483010024743,4.58041,4.58514,4.58028,4.58514,10,4.5826,4.61275,4.58514,1686512801000,48,4.58514,4.58514,4.58514,4.58514,2,4.59243,4.61037,4.5883,4.6086,10214,4.5976
308,C:NGNGBP,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.00171426,0.00171426,0.00171426,0.00171426,1,0.0017
309,C:AUDTHB,-0.006380000000000052,-0.02790134399637008,22.742187,22.879197,22.742187,22.859902,16,22.858,23.863134,22.859902,1686512812000,48,22.859902,22.859902,22.859902,22.859902,1,22.866282,22.866282,22.866282,22.866282,1,22.8663
310,C:EURPKR,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,307.2479,307.2479,307.2479,307.2479,1,307.2479
311,C:THBSGD,-1.716999999999691e-05,-0.04432034861554256,0.03868619,0.0387243,0.03868619,0.0387235,14,0.03871,0.03881448,0.0387235,1686512801000,48,0.0387235,0.0387235,0.0387235,0.0387235,1,0.03881568,0.03881568,0.03874067,0.03874067,2,0.0388
312,C:CHFILS,0.0,0.0,3.972501,3.972501,3.970615,3.970615,2,3.9716,3.978111,3.970615,1686510293000,48,3.972501,3.972501,3.970615,3.970615,2,3.970615,3.970615,3.970615,3.970615,1,3.9706
313,C:JPYDKK,7.599999999999968e-05,0.15343926026124988,0.049539,0.049607,0.04948,0.049607,26,0.04958,0.049835,0.049607,1686512921000,48,0.049607,0.049607,0.049607,0.049607,1,0.049745,0.049768,0.049326,0.049531,12178,0.0495
314,C:GBPBIF,13.139999999999873,0.37444329344134564,3522.3496,3522.3496,3522.3496,3522.3496,1,3522.3496,3587.8774,3522.3496,1686469770000,48,3522.3496,3522.3496,3522.3496,3522.3496,1,3509.2096,3509.2096,3509.2096,3509.2096,1,3509.2096
315,C:TWDINR,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,2.687439,2.687439,2.687439,2.687439,1,2.6874
316,C:CHFINR,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,91.189042,91.189042,90.357588,90.357588,2,90.7733
317,C:INRNZD,-0.00013758999999999993,-0.6921113193073349,0.01973511,0.01974216,0.01973511,0.01974216,7,0.01974,0.0198812,0.01974216,1686512816000,48,0.01974216,0.01974216,0.01974216,0.01974216,1,0.01988845,0.01988845,0.01987975,0.01987975,2,0.0199
318,C:ARSCHF,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.00369063,0.00369063,0.00369063,0.00369063,1,0.0037
319,C:GBPUYU,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,48.252116,48.252116,48.193052,48.193052,2,48.2226
320,C:CZKUSD,-0.00016300999999999816,-0.3595674250132804,0.04500086,0.04517202,0.04498001,0.04517202,11,0.04509,0.04549694,0.04517202,1686512801000,48,0.04517079,0.04517202,0.04517079,0.04517202,2,0.04550377,0.04557885,0.045243,0.04533503,32866,0.0454
321,C:XAGBRL,-0.04999999999999716,-0.042176296921127926,118.5,118.5,118.5,118.5,1,118.5,118.53,118.5,1686510280000,48,118.5,118.5,118.5,118.5,1,119.42,120.29,118.18,118.55,1068,119.3853
322,C:GBPALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,120.307764,120.307764,120.307764,120.307764,1,120.3078
323,C:SGDCAD,-0.00024049999999997684,-0.024230365998416697,0.9923157,0.9926043,0.9923157,0.9923157,3,0.9924,0.992731,0.9923157,1686511342000,48,0.9923157,0.9923157,0.9923157,0.9923157,1,0.9925562,0.9925562,0.9925562,0.9925562,1,0.9926
324,C:NZDDKK,-0.0007690000000000197,-0.01811511839725771,4.226,4.244503,4.226,4.244304,41,4.2368,4.247933,4.244304,1686512809000,48,4.2316,4.244304,4.2316,4.244304,2,4.2075,4.2571,4.2043,4.245073,42545,4.2255
325,C:USDIQD,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1281.59398,1281.59398,1281.59398,1281.59398,1,1281.594
326,C:KRWCHF,0.0,0.0,0.00069824,0.00070138,0.00069824,0.00070138,2,0.0006998,0.0007016,0.00070138,1686488547000,48,0.00070138,0.00070138,0.00070138,0.00070138,1,0.0006933,0.00070184,0.00069272,0.00070138,1454,0.0007
327,C:MXNEUR,-0.0001454999999999998,-0.27076250629685616,0.05369305,0.05369305,0.05358523,0.05359163,4,0.05362,0.05377352,0.05359163,1686511690000,48,0.05359163,0.05359163,0.05359163,0.05359163,1,0.053301,0.05389286,0.05327469,0.05373713,97247,0.0535
328,C:AFNGBP,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.00920584,0.00920584,0.00920584,0.00920584,1,0.0092
329,C:ZARTHB,-0.0008280000000000509,-0.04572054586356343,1.811519,1.811519,1.809833,1.810174,8,1.8102,1.889616,1.810174,1686511730000,48,1.810174,1.810174,1.810174,1.810174,1,1.811002,1.811002,1.811002,1.811002,1,1.811
330,C:SEKEUR,0.00027414000000000605,0.3207163906151159,0.08592468,0.08592468,0.08572727,0.08575153,5,0.0858,0.08604075,0.08575153,1686512050000,48,0.08575153,0.08575153,0.08575153,0.08575153,1,0.08547739,0.08592468,0.08547739,0.08547739,3,0.0856
331,C:GBPMXN,-0.05469500000000238,-0.2518557641677899,21.715685,21.718467,21.6571,21.6621,38,21.6651,21.8391,21.6621,1686511960000,48,21.6621,21.6621,21.6621,21.6621,1,21.716795,21.716795,21.716795,21.716795,1,21.7168
332,C:GBPPHP,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,70.33887,70.369658,70.33887,70.369658,2,70.3543
333,C:CADNZD,-0.012484999999999857,-1.0128155029807164,1.2311934,1.2327023,1.2194388,1.2199141,47,1.2252,1.2288112,1.2202173,1686512910000,48,1.2198173,1.2199141,1.2198173,1.2199141,2,1.2264737,1.2327023,1.2264737,1.2327023,29,1.2318
334,C:USDZMW,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,20.070596,20.070596,20.070596,20.070596,1,20.0706
335,C:USDDZD,0.0,0.0,134.57907,135.82,134.57907,135.64721,3,135.3488,136.5761,135.64721,1686469770000,48,134.57907,135.82,134.57907,135.64721,3,134.57907,135.82,134.57907,135.64721,6,135.3488
336,C:NZDHUF,-1.429000000000002,-0.6809658373401837,208.06,208.42,208.06,208.42,39,208.2667,210.59,208.42,1686512801000,48,208.41,208.42,208.41,208.42,2,208.759,209.927,208.36,209.849,39589,209.0718
337,C:XAUJPY,66.69999999995343,0.02440939867975287,273322.1,273322.1,273322.1,273322.1,1,273322.1,273376.7,273322.1,1686510280000,48,273322.1,273322.1,273322.1,273322.1,1,272938.7,274270.7,272852.0,273255.4,2324,273585.1451
338,C:JPYZAR,-0.00017664000000000568,-0.13166688457099188,0.13394944,0.1339801,0.13375747,0.1339801,8,0.1338,0.13452269,0.1339801,1686511690000,48,0.1339801,0.1339801,0.1339801,0.1339801,1,0.13410863,0.13415674,0.13410863,0.13415674,2,0.1341
339,C:AEDBHD,0.0001236699999999924,0.12339225637012886,0.10034876,0.10034876,0.10034876,0.10034876,1,0.1003,0.10502472,0.10034876,1686469768000,48,0.10034876,0.10034876,0.10034876,0.10034876,1,0.10022509,0.10269326,0.10022509,0.10022509,3,0.101
340,C:PLNEUR,-0.00020020000000001148,-0.08912302850913532,0.224417,0.2244331,0.224417,0.2244331,18,0.2244,0.225615,0.2244331,1686512152000,48,0.2244331,0.2244331,0.2244331,0.2244331,1,0.2235,0.22546,0.2231844,0.2246333,12406,0.2242
341,C:ARSMXN,-0.0003637799999999941,-0.5118492294613344,0.07077163,0.07077163,0.07064595,0.07070793,20,0.07069,0.07075096,0.07070793,1686512843000,48,0.07070793,0.07070793,0.07070793,0.07070793,1,0.07060266,0.07107171,0.07060266,0.07107171,2,0.0708
342,C:EURGBP,-0.0015300000000000313,-0.17873831775701302,0.8558,0.8558,0.85386,0.85447,18,0.8544,0.85559,0.85447,1686512801000,48,0.85447,0.85447,0.85447,0.85447,1,0.8558,0.8564,0.8558,0.856,4,0.856
343,C:XAUINR,40.70000000001164,0.025205483524167318,161513.5,161513.5,161513.5,161513.5,1,161513.5,161836.9,161513.5,1686510280000,48,161513.5,161513.5,161513.5,161513.5,1,161957.2,162445.9,161245.6,161472.8,1156,161750.9558
344,C:NOKEUR,0.00026936000000001015,0.3136158359697084,0.08638637,0.08638637,0.08611596,0.08611596,6,0.08622,0.08669343,0.08615788,1686512891000,48,0.08611596,0.08611596,0.08611596,0.08611596,1,0.08588852,0.08638637,0.08588852,0.08588852,3,0.0861
345,C:ARSEUR,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.00380105,0.00380105,0.00380105,0.00380105,1,0.0038
346,C:PENCAD,-0.0001643000000000061,-0.04499008191864383,0.364926,0.3650793,0.364926,0.3650273,7,0.365,0.3654242,0.3650273,1686512711000,48,0.3650273,0.3650273,0.3650273,0.3650273,1,0.365607,0.365607,0.3651916,0.3651916,2,0.3654
347,C:KYDBMD,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1.1965879,1.1965879,1.1965879,1.1965879,1,1.1966
348,C:ZARUGX,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,196.60828,196.60828,196.60828,196.60828,1,196.6083
349,C:TNDGBP,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.2552293,0.2552293,0.2552293,0.2552293,1,0.2552
