implied_volatility,open_interest,break_even_price,day_close,day_high,last_updated,day_low,day_open,day_change_percent,day_change,previous_close,day_volume,day_vwap,contract_type,exercise_style,expiration_date,shares_per_contract,strike_price,option_symbol,delta,gamma,theta,vega,ask,ask_size,bid,bid_size,quote_last_updated,midpoint,conditions,exchange,price,sip_timestamp,size,change_to_break_even,underlying_last_updated,underlying_price,underlying_ticker
0.8105782773475791,1,21.25,,,1.6866864e+18,,,,,18.0,,,put,american,2024-07-19,100,40.0,,-0.5816098415002189,0.02245761931530878,-0.007546388747923121,0.09821194002662034,21.0,27,16.5,391,,18.75,[209],300.0,18.0,1.686677755125e+18,1.0,-3.07,,,
0.8107818998438998,0,22.925,,,,,,,,,,,put,american,2023-11-17,100,36.0,,-0.7100501396685818,0.031211677701036018,-0.012494604746816776,0.04658992179967404,13.5,22,12.65,106,,13.075,,,,,,-1.39,,,
0.8114626147978012,0,24.475,,,,,,,,,,,call,american,2023-07-28,100,17.0,,0.9612719221085392,0.01575461778904397,-0.010617942732461682,0.005422034343727959,8.0,80,6.95,88,,7.475,,,,,,0.155,,,
0.8117033781840581,55,22.4,,,1.6868592e+18,,,,,12.65,,,put,american,2023-12-15,100,35.0,,-0.6551479064637182,0.030222553599288562,-0.012268550884606448,0.06423970690563148,13.05,36,12.15,282,,12.6,[236],312.0,12.65,1.686842606915e+18,2.0,-1.92,,,
0.812269097322464,776,22.475,,,1.6880688e+18,,,,,14.71,,,put,american,2024-01-19,100,37.5,,-0.671466401181837,0.02790487688632201,-0.010671176730741123,0.06934378358630557,15.5,13,14.55,426,,15.025,[232],308.0,14.71,1.6880485716424392e+18,35.0,-1.84,,,
0.81318700561208,1227,40.95,,,1.6881552e+18,,,,,0.93,,,call,american,2023-10-20,100,40.0,,0.19149181909230342,0.025424169463985565,-0.014188534546788843,0.030455245711897835,1.03,23,0.87,51,,0.95,[209],307.0,0.93,1.6881546926179694e+18,1.0,16.63,,,
0.8131910605427247,2,25.05,,,1.6880688e+18,,,,,5.35,,,call,american,2023-08-04,100,20.0,,0.8259374822649266,0.0434014705416017,-0.02536601718571043,0.017298587989865638,5.85,147,4.25,13,,5.05,[209],303.0,5.35,1.6880455482859077e+18,1.0,0.73,,,
0.8132757600239422,49,22.775,,,1.6866864e+18,,,,,11.06,,,put,american,2023-11-17,100,35.0,,-0.6903562863219757,0.03193503231716562,-0.013171899301190247,0.05512311156118999,12.65,39,11.8,267,,12.225,[232],302.0,11.06,1.686677615283e+18,3.0,-1.55,,,
0.813282866163039,6,20.375,,,1.686168e+18,,,,,12.14,,,put,american,2024-04-19,100,32.0,,-0.5043489296226634,0.024597503471544928,-0.010000385670554073,0.0807164606258855,12.1,87,11.15,1,,11.625,[227],312.0,12.14,1.686167426553e+18,1.0,-3.94,,,
0.8138287302501926,1,21.0,,,1.6869456e+18,,,,,14.39,,,put,american,2024-04-19,100,35.0,,-0.5532796305428899,0.024538542055077925,-0.009491604217428708,0.08377105724691797,14.55,22,13.45,393,,14.0,[227],309.0,14.39,1.686937287933e+18,1.0,-3.32,,,
0.8138908408854884,7,16.15,,,1.6854768e+18,,,,,6.75,,,put,american,2024-07-19,100,22.0,,-0.2825274675765117,0.017305055120739658,-0.0076459944343125865,0.08353882917908695,7.2,594,4.5,638,,5.85,[209],313.0,6.75,1.685471264216e+18,2.0,-8.17,,,
0.8140647621480123,36,31.61,,,1.6879824e+18,,,,,0.39,,,call,american,2023-08-04,100,31.0,,0.20024360811184586,0.046803046302564294,-0.02575047800940125,0.022268246912180257,0.77,137,0.45,176,,0.61,[209],313.0,0.39,1.687967994091e+18,2.0,7.29,,,
0.8144785032861755,191,28.81,,,1.6881552e+18,,,,,0.31,,,call,american,2023-07-14,100,28.5,,0.16699975251893953,0.06848872778443361,-0.037347879762710055,0.013109084766568335,0.34,43,0.28,10,,0.31,[233],302.0,0.31,1.688154860398565e+18,5.0,4.49,,,
0.8147733934343004,52,24.0,,,1.687896e+18,,,,,12.0,,,put,american,2023-08-18,100,35.0,,-0.8692621337196709,0.0332645596412138,-0.013465312980282779,0.01789561894618302,11.4,12,10.6,232,,11.0,[232],308.0,12.0,1.687878098847e+18,3.0,-0.32,,,
0.8149066487603307,0,18.225,,,,,,,,,,,put,american,2024-10-18,100,30.0,,-0.3989131678340213,0.018573131374992734,-0.007176213517578742,0.10706304571989583,14.0,119,9.55,466,,11.775,,,,,,-6.09,,,
0.8157086382596164,4,13.75,,,1.684872e+18,,,,,5.5,,,put,american,2024-10-18,100,18.0,,-0.20157857487107841,0.01290492504532762,-0.005801928323107869,0.08070825807792545,6.5,307,2.0,613,,4.25,[209],315.0,5.5,1.684853644859e+18,1.0,-10.6,,,
0.8163342088390595,0,16.905,,,,,,,,,,,put,american,2023-07-28,100,17.0,,-0.0395645256819745,0.015954797780007867,-0.008476038174064435,0.005424178619701188,0.16,670,0.03,742,,0.095,,,,,,-7.41,,,
0.8171991201605373,7714,30.345,,,1.6881552e+18,,,,,0.33,,,call,american,2023-07-21,100,30.0,,0.15504687708517892,0.052626396018548204,-0.028969717897687985,0.01118585668433765,0.37,1,0.32,34,,0.345,[227],308.0,0.33,1.6881551962784443e+18,5.0,6.025,,,
0.8177542181597804,121,31.415,,,1.6881552e+18,,,,,0.41,,,call,american,2023-07-28,100,31.0,,0.16097102182723272,0.04634238664194319,-0.025617829670309622,0.013241951713437063,0.47,23,0.36,15,,0.415,[227],312.0,0.41,1.688153270257681e+18,1.0,7.095,,,
0.8178146486382116,1,24.2,,,1.687896e+18,,,,,9.06,,,put,american,2023-07-21,100,32.0,,-0.9203794078799458,0.03597529013529941,-0.015323592996590814,0.010352954580748076,8.2,205,7.4,345,,7.8,[233],308.0,9.06,1.68788176889e+18,1.0,-0.12,,,
0.8183689094265167,38,53.27,,,1.6875504e+18,,,,,0.64,,,call,american,2023-12-15,100,52.5,,0.13849231604405893,0.016423175051626722,-0.009324713575076358,0.04291236622238583,0.89,141,0.65,70,,0.77,[227],301.0,0.64,1.687528407352e+18,1.0,28.95,,,
0.8187644543535451,2,22.95,,,1.6781364e+18,,,,,17.22,,,put,american,2023-10-20,100,34.0,,-0.7035178580576166,0.03435405632235573,-0.014826871607148994,0.0409828441749724,11.45,28,10.65,201,,11.05,[232],322.0,17.22,1.678119044918e+18,1.0,-1.37,,,
0.8188651721156923,10,22.45,,,1.6881552e+18,,,,,6.14,,,put,american,2023-09-15,100,29.0,,-0.6082354084540925,0.04394975688272205,-0.02098158125202637,0.041243628579610545,6.7,5,6.4,22,,6.55,[232],323.0,6.14,1.6881489041293908e+18,1.0,-1.87,,,
0.8191991185655878,11,11.485,,,1.6881552e+18,,,,,1.55,,,put,american,2024-06-21,100,13.0,,-0.1086630018402728,0.009689653821288238,-0.004757779597536687,0.04046568616400863,1.7,273,1.33,197,,1.515,[209],303.0,1.55,1.6881536016637325e+18,1.0,-12.8,,,
0.8192483437995414,1237,14.885,,,1.6881552e+18,,,,,0.12,,,put,american,2023-08-18,100,15.0,,-0.03528683869117735,0.01082814253581352,-0.00576330086310959,0.006704436377451119,0.15,11,0.08,11,,0.115,[209],309.0,0.12,1.688155092089221e+18,1.0,-9.43,,,
0.8193799172618426,348,16.075,,,1.6866864e+18,,,,,9.83,,,put,american,2025-01-17,100,25.0,,-0.3051038673298833,0.01521254243720455,-0.006169949825543012,0.10374806511475504,11.35,355,6.5,471,,8.925,[209],325.0,9.83,1.686675281601e+18,6.0,-8.25,,,
0.8199419154947851,911,60.715,,,1.6881552e+18,,,,,0.75,,,call,american,2024-01-19,100,60.0,,0.12275850514860538,0.013825479100962122,-0.007900000063153612,0.02919901676903163,0.83,248,0.6,337,,0.715,[209],307.0,0.75,1.6881491920765248e+18,2.0,36.395,,,
0.8203242126739966,2,19.125,,,1.687896e+18,,,,,11.54,,,put,american,2024-06-21,100,30.0,,-0.43559460028013947,0.021464573690234544,-0.008870161075488058,0.09565525739748165,11.4,262,10.35,354,,10.875,[232],322.0,11.54,1.687881542672e+18,1.0,-5.19,,,
0.8206273486894197,72,22.925,,,1.6868592e+18,,,,,7.83,,,put,american,2023-09-15,100,31.0,,-0.6778410357177505,0.041481749371820836,-0.01928853834526008,0.04239741546568196,8.4,98,7.75,230,,8.075,[232],312.0,7.83,1.686839655882e+18,1.0,-1.39,,,
0.8208185926028865,0,21.35,,,,,,,,,,,put,american,2024-04-19,100,37.0,,-0.5833120345220419,0.024381253994765248,-0.009306326035385327,0.08565392674700485,16.2,89,15.1,87,,15.65,,,,,,-2.97,,,
0.8208653425209802,58,12.725,,,1.687896e+18,,,,,0.34,,,put,american,2023-10-20,100,13.0,,-0.04923278135191738,0.009337333362212569,-0.004913527022013922,0.015945602545920697,0.36,36,0.19,85,,0.275,[233],308.0,0.34,1.687878654485e+18,1.0,-11.6,,,
0.8210318287008749,20,22.6,,,1.6751124e+18,,,,,19.5,,,put,american,2023-12-15,100,36.25,,-0.6793651286630036,0.02959985665090046,-0.012076435221629697,0.06283935096942823,14.1,34,13.2,292,,13.65,[227],323.0,19.5,1.675100795029e+18,1.0,-1.72,,,
0.8217717469631466,0,23.35,,,,,,,,,,,put,american,2023-08-04,100,28.5,,-0.6937187566310223,0.05957216443640542,-0.02958080025091144,0.02754842048909286,6.45,55,3.85,108,,5.15,,,,,,-0.97,,,
0.8217952423149905,26,11.715,,,1.6873776e+18,,,,,0.33,,,put,american,2023-11-17,100,12.0,,-0.045219366541289864,0.00778813877873832,-0.0040905309414103405,0.016905263714618937,0.37,268,0.2,166,,0.285,[209],313.0,0.33,1.687373844527e+18,1.0,-12.6,,,
0.8224160760427083,4,19.325,,,1.6747668e+18,,,,,23.4,,,put,american,2025-01-17,100,37.0,,-0.46650222652648793,0.01857339549558566,-0.006351285365890397,0.11180177576331685,20.0,305,15.35,446,,17.675,[232],308.0,23.4,1.674764969051e+18,4.0,-5.0,,,
0.8233609298205733,3,23.0,,,1.6751124e+18,,,,,19.8,,,put,american,2023-11-17,100,37.0,,-0.7227688999269454,0.030160547995226557,-0.012268126175771228,0.0470186736635512,14.5,33,13.5,112,,14.0,[209],313.0,19.8,1.675102964503e+18,1.0,-1.32,,,
0.8238100014277298,1460,35.485,,,1.6881552e+18,,,,,0.48,,,call,american,2023-08-18,100,35.0,,0.14560422999004918,0.03170807828038468,-0.017888811916115886,0.018842358554723434,0.51,156,0.46,14,,0.485,[209],307.0,0.48,1.688155056174268e+18,2.0,11.165,,,
0.8249269165406129,0,24.425,,,,,,,,,,,call,american,2023-07-28,100,16.0,,0.9791114785977221,0.009349017469172499,-0.007292981686124857,0.0026203453358188684,8.95,76,7.9,148,,8.425,,,,,,0.105,,,
0.8251770258431786,4,20.75,,,1.6751988e+18,,,,,29.3,,,put,american,2025-01-17,100,45.0,,-0.5546365497141572,0.01971163225922489,-0.005851548716052922,0.11850369874585608,26.5,362,22.0,439,,24.25,[209],313.0,29.3,1.675183705671e+18,1.0,-3.57,,,
0.8258820349735779,97,19.85,,,1.6843536e+18,,,,,22.5,,,put,american,2025-01-17,100,40.0,,-0.4976666013189843,0.018858518412288593,-0.006152244911142496,0.11476020374735818,22.5,379,17.8,425,,20.15,[209],307.0,22.5,1.684337994497e+18,10.0,-4.47,,,
0.8260129262563882,1348,36.02,,,1.6881552e+18,,,,,1.1,,,call,american,2023-09-15,100,35.0,,0.22571657169204903,0.032937050899284066,-0.01887749527020838,0.03528526879847535,1.1,80,0.94,40,,1.02,[209],313.0,1.1,1.6881512692263447e+18,1.0,11.7,,,
0.8260251642447999,40,33.4,,,1.6881552e+18,,,,,0.38,,,call,american,2023-08-04,100,33.0,,0.1408694475648347,0.03683107146915526,-0.020805553886745452,0.015376291988777137,0.49,86,0.31,188,,0.4,[227],302.0,0.38,1.688141169336178e+18,1.0,9.08,,,
0.8260331343873324,630,63.165,,,1.6880688e+18,,,,,0.66,,,call,american,2024-01-19,100,62.5,,0.1143755683265127,0.012964418293174445,-0.007513103778236288,0.029820873073366734,0.8,433,0.53,156,,0.665,[209],300.0,0.66,1.6880454061325842e+18,1.0,38.845,,,
0.826055225354541,16,22.75,,,1.6751124e+18,,,,,20.65,,,put,american,2023-12-15,100,37.5,,-0.6985426362376403,0.02879484848985719,-0.011612204053375052,0.05161346345728265,15.2,28,14.3,105,,14.75,[209],313.0,20.65,1.675100623398e+18,1.0,-1.57,,,
0.8263389871477719,50,9.455,,,1.6873776e+18,,,,,0.55,,,put,american,2024-04-19,100,10.0,,-0.05206921349405798,0.005974496626401808,-0.0030888959322748722,0.021182884396455295,0.69,123,0.4,132,,0.545,[209],325.0,0.55,1.687369818047e+18,20.0,-14.9,,,
0.8265156827497537,32,16.6,,,1.6866864e+18,,,,,10.15,,,put,american,2025-01-17,100,27.0,,-0.3305943536501815,0.015620353160284206,-0.0062598285557337215,0.10781112084679421,12.5,381,8.3,357,,10.4,[209],313.0,10.15,1.686683318693e+18,1.0,-7.72,,,
0.8265798754417173,78,18.875,,,1.6866864e+18,,,,,16.3,,,put,american,2025-01-17,100,35.0,,-0.44207965377801445,0.018129125591727156,-0.006505894755302738,0.11855180672877717,18.5,390,13.75,408,,16.125,[227],312.0,16.3,1.686685379046e+18,1.0,-5.44,,,
0.8270373980565243,984,22.725,,,1.6866864e+18,,,,,16.3,,,put,american,2024-01-19,100,40.0,,-0.7026953219950273,0.026560275789667118,-0.010058277288124522,0.05767074439395166,17.8,8,16.75,131,,17.275,[209],313.0,16.3,1.686679955068e+18,1.0,-1.59,,,
0.8279944942867448,16,22.875,,,1.686168e+18,,,,,18.5,,,put,american,2024-01-19,100,41.25,,-0.7205958223278012,0.026117416633627762,-0.009632032205516956,0.057825881426421685,18.9,1,17.85,84,,18.375,[209],316.0,18.5,1.68615769116e+18,1.0,-1.45,,,
0.8280267763906187,273,23.05,,,1.6867728e+18,,,,,11.83,,,put,american,2023-10-20,100,35.0,,-0.7203676113701799,0.03308286628269346,-0.01436417262221004,0.04138111059521006,12.35,41,11.55,203,,11.95,[232],308.0,11.83,1.686772749423e+18,1.0,-1.27,,,
0.8283369092093027,37,23.025,,,1.6821072e+18,,,,,24.2,,,put,american,2024-01-19,100,42.5,,-0.7387871014837228,0.025678966099297616,-0.009184656117703102,0.0578752384392968,20.0,10,18.95,123,,19.475,[209],319.0,24.2,1.682092179571e+18,1.0,-1.3,,,
0.8287396731453821,4,17.175,,,1.6819344e+18,,,,,11.88,,,put,american,2024-10-18,100,27.0,,-0.3488598312425637,0.017195359312947623,-0.007190237571943381,0.10126019952588265,11.95,138,7.7,470,,9.825,[232],308.0,11.88,1.681934253072e+18,4.0,-7.14,,,
0.8296210180359576,226,22.1,,,1.687896e+18,,,,,34.65,,,put,american,2025-01-17,100,55.0,,-0.6543713336521612,0.020813119360374395,-0.005061390530845518,0.0985796114320597,35.0,328,30.8,451,,32.9,[209],303.0,34.65,1.68787422895e+18,1.0,-2.22,,,
0.8300049128082749,99,22.55,,,1.6862544e+18,,,,,18.74,,,put,american,2024-01-19,100,38.75,,-0.6832933907526383,0.02700917327069796,-0.0106327046304923,0.05737434070347592,16.75,53,15.65,372,,16.2,[209],325.0,18.74,1.686248426482e+18,9.0,-1.77,,,
0.830152707618291,0,23.1,,,,,,,,,,,put,american,2023-11-17,100,38.0,,-0.7376801154515266,0.02926372822924949,-0.011866898615031,0.04729806587777637,15.4,11,14.4,109,,14.9,,,,,,-1.22,,,
0.8311116373389693,0,23.225,,,,,,,,,,,put,american,2023-11-17,100,39.0,,-0.7552980089647233,0.028488650580579464,-0.011288264186851228,0.047415955386610927,16.3,11,15.25,112,,15.775,,,,,,-1.09,,,
0.8314620638279119,0,24.625,,,,,,,,,,,call,american,2023-07-21,100,19.5,,0.8971062943139434,0.03873948128423506,-0.024029077325361418,0.008731816328091344,5.45,124,4.8,21,,5.125,,,,,,0.305,,,
0.8315529519549413,320,22.575,,,1.6866864e+18,,,,,37.85,,,put,american,2025-01-17,100,60.0,,-0.6939205314786897,0.021128102227866267,-0.004535277427325753,0.0970086084112403,39.5,343,35.35,455,,37.425,[209],323.0,37.85,1.68668042529e+18,10.0,-1.75,,,
0.8318674364808276,207,65.615,,,1.6880688e+18,,,,,0.64,,,call,american,2024-01-19,100,65.0,,0.10612367914271786,0.01213380085926127,-0.007126156118474157,0.03043675303773322,0.75,383,0.48,165,,0.615,[227],309.0,0.64,1.6880666926935565e+18,1.0,41.295,,,
0.8332486254291354,4,22.875,,,1.684872e+18,,,,,18.24,,,put,american,2023-12-15,100,38.75,,-0.7153654374761402,0.027936412320354303,-0.01119538663352599,0.05208347554760225,16.35,15,15.4,99,,15.875,[232],322.0,18.24,1.684860842535e+18,2.0,-1.45,,,
0.8337287430112778,0,19.6,,,,,,,,,,,put,american,2024-06-21,100,32.0,,-0.46760874977938,0.021747067829121048,-0.009107106298314257,0.09694151673305582,12.95,100,11.85,97,,12.4,,,,,,-4.72,,,
0.8339506767100531,923,10.925,,,1.6881552e+18,,,,,0.32,,,put,american,2023-12-15,100,11.25,,-0.045115285948379574,0.006968971916255252,-0.0037536993515918716,0.017712779550710964,0.38,59,0.27,107,,0.325,[227],312.0,0.32,1.688149613767442e+18,5.0,-13.4,,,
0.8349951891748864,211,23.025,,,1.6867728e+18,,,,,16.9,,,put,american,2023-12-15,100,40.0,,-0.7346751047822823,0.02721349519916483,-0.010633504488938928,0.052292550222342415,17.45,34,16.5,317,,16.975,[209],313.0,16.9,1.686765787721e+18,1.0,-1.3,,,
0.8357802852422428,5,18.45,,,1.6879824e+18,,,,,0.04,,,put,american,2023-07-14,100,18.5,,-0.03130213758680034,0.018650499976918408,-0.010447977255663902,0.003947981415417625,0.07,701,0.03,102,,0.05,[219],312.0,0.04,1.687975351853e+18,1.0,-5.87,,,
0.8364560433914008,1193,9.72,,,1.6881552e+18,,,,,0.34,,,put,american,2024-01-19,100,10.0,,-0.036098762968499745,0.005307704073878,-0.0028706183480350827,0.018027455554638267,0.36,1,0.2,605,,0.28,[227],302.0,0.34,1.688138598613269e+18,2.0,-14.6,,,
0.8366649923381758,94,23.325,,,1.6862544e+18,,,,,19.99,,,put,american,2023-11-17,100,40.0,,-0.7706411082550814,0.02773626469401489,-0.0108987219008543,0.047320336276209914,17.15,14,16.2,153,,16.675,[227],309.0,19.99,1.686234894911e+18,1.0,-0.995,,,
0.8367666405661721,0,23.15,,,,,,,,,,,put,american,2023-10-20,100,36.0,,-0.7369936999996713,0.031875323531561445,-0.013888612119921588,0.04171912423853545,13.3,11,12.4,112,,12.85,,,,,,-1.17,,,
0.8368597936424101,88,23.125,,,1.6860816e+18,,,,,21.15,,,put,american,2024-01-19,100,43.75,,-0.7522687776406922,0.02507462615928894,-0.008933798030656671,0.058325691699569734,21.15,11,20.1,95,,20.625,[209],304.0,21.15,1.68607548586e+18,1.0,-1.2,,,
0.837035868020673,0,23.95,,,,,,,,,,,put,american,2023-07-28,100,31.0,,-0.8371722891567505,0.04761420027752211,-0.023255312980010375,0.018838598371492835,7.55,119,6.55,185,,7.05,,,,,,-0.37,,,
0.8384158849173727,236,55.7,,,1.6879824e+18,,,,,0.55,,,call,american,2023-12-15,100,55.0,,0.12639383977368607,0.015160807723147414,-0.009017534924020042,0.043888750505268845,0.82,174,0.58,56,,0.7,[209],303.0,0.55,1.687970069308e+18,1.0,31.38,,,
0.8386999134984795,311,29.27,,,1.6881552e+18,,,,,0.31,,,call,american,2023-07-14,100,29.0,,0.1467054188651237,0.06140558288721779,-0.03547028299613159,0.008819309548884009,0.31,23,0.23,45,,0.27,[227],309.0,0.31,1.6881470123423985e+18,1.0,4.95,,,
0.8390732325739559,235,68.07,,,1.6866864e+18,,,,,0.84,,,call,american,2024-01-19,100,67.5,,0.0986214942547966,0.011363946790610889,-0.006784785731491129,0.03103249970376311,0.7,339,0.44,219,,0.57,[227],312.0,0.84,1.686674815237e+18,2.0,43.75,,,
0.8390931318535673,3,20.225,,,1.6878096e+18,,,,,15.5,,,put,american,2024-06-21,100,35.0,,-0.5106966235915097,0.021915855882498458,-0.008891701731810671,0.090685067111877,15.35,79,14.2,83,,14.775,[231],301.0,15.5,1.687802417779e+18,2.0,-4.09,,,
0.8398714956960891,0,21.775,,,,,,,,,,,put,american,2024-04-19,100,40.0,,-0.6225452596706122,0.023847447159575177,-0.00914654057951076,0.08659106378589387,18.85,256,17.6,168,,18.225,,,,,,-2.55,,,
0.8402669525128534,26,23.075,,,1.6854768e+18,,,,,10.36,,,put,american,2023-09-15,100,32.0,,-0.7044997118886358,0.03961824980355273,-0.01911413532107665,0.04139516980006348,9.3,75,8.55,124,,8.925,[232],308.0,10.36,1.6854682393e+18,1.0,-1.25,,,
0.8405857768638683,0,23.425,,,,,,,,,,,put,american,2023-08-04,100,29.0,,-0.7137544107095634,0.05694937416916569,-0.02946422082613044,0.027579906860789715,6.85,58,4.3,128,,5.575,,,,,,-0.895,,,
0.8410020552123694,0,24.0,,,,,,,,,,,put,american,2023-08-04,100,33.0,,-0.8623131107651213,0.03838736427198508,-0.017870281499722408,0.014830178861306654,10.5,60,7.5,110,,9.0,,,,,,-0.32,,,
0.8412546130752784,570,70.51,,,1.6881552e+18,,,,,0.53,,,call,american,2024-01-19,100,70.0,,0.089327107421806,0.010516657450807447,-0.006306501325390849,0.031667546296884175,0.55,1,0.47,4,,0.51,[209],303.0,0.53,1.6881514874361073e+18,1.0,46.19,,,
0.8413644808703654,735,13.875,,,1.6880688e+18,,,,,5.6,,,put,american,2025-01-17,100,20.0,,-0.22534077783119405,0.012262590048018827,-0.005569701760877074,0.09061044779095596,7.6,492,4.65,451,,6.125,[209],307.0,5.6,1.6880507268150945e+18,1.0,-10.4,,,
0.8427673634280396,73,36.94,,,1.6881552e+18,,,,,0.95,,,call,american,2023-09-15,100,36.0,,0.2090613368020417,0.030989899483289472,-0.018459044328720496,0.03579916956125126,1.01,14,0.87,57,,0.94,[209],304.0,0.95,1.6881550258268552e+18,2.0,12.62,,,
0.8432468343087163,72,32.365,,,1.6881552e+18,,,,,0.35,,,call,american,2023-07-28,100,32.0,,0.1403954438553417,0.040496640741009865,-0.02377715969072399,0.013462107444283826,0.41,50,0.32,55,,0.365,[209],313.0,0.35,1.6881551750976282e+18,4.0,8.045,,,
0.8432508078984454,1,17.425,,,1.6875504e+18,,,,,0.09,,,put,american,2023-07-21,100,17.5,,-0.035970700864238675,0.016597179532146365,-0.009437466228275649,0.004753908686434408,0.08,704,0.07,6,,0.075,[219],301.0,0.09,1.687528107798e+18,1.0,-6.89,,,
0.8442029681250967,0,20.575,,,,,,,,,,,put,american,2024-06-21,100,37.0,,-0.5366839561834463,0.021919151456024893,-0.00873360715188829,0.09276576566933692,17.05,78,15.8,352,,16.425,,,,,,-3.75,,,
0.8452241684879537,0,24.475,,,1.6866864e+18,,,,,16.0,,,call,american,2023-09-15,100,11.0,,0.9892714092431245,0.003013880326213085,-0.003217284964252861,0.0035096286795456254,13.95,108,13.0,79,,13.475,[232],308.0,16.0,1.686685898348e+18,1.0,0.155,,,
0.8454559799190958,4,23.125,,,1.6745076e+18,,,,,24.55,,,put,american,2023-12-15,100,41.25,,-0.7495032710501367,0.026455152210989777,-0.010374435676246392,0.05237663862731454,18.65,1,17.6,79,,18.125,[209],315.0,24.55,1.674494700059e+18,4.0,-1.2,,,
0.8458890569829227,0,15.895,,,,,,,,,,,put,american,2023-08-04,100,16.0,,-0.03735772810162863,0.013073205442631854,-0.007448149402021041,0.005882154232671411,0.21,39,0.0,0,,0.105,,,,,,-8.43,,,
0.8460243565694967,15,21.325,,,1.6833168e+18,,,,,33.15,,,put,american,2025-01-17,100,50.0,,-0.5964019144640399,0.019753548802868837,-0.005700187059318443,0.1195220835356694,31.0,318,26.35,442,,28.675,[209],322.0,33.15,1.683295827323e+18,2.0,-3.0,,,
0.8462724266684354,9,24.225,,,1.6881552e+18,,,,,8.48,,,put,american,2023-07-21,100,33.0,,-0.9343964397730519,0.030404124959706687,-0.01328835037352106,0.006395092898131565,9.15,17,8.4,80,,8.775,[232],312.0,8.48,1.6881477288336225e+18,1.0,-0.095,,,
0.8475645001254556,24,23.5,,,1.6842672e+18,,,,,18.65,,,put,american,2023-10-20,100,39.0,,-0.7926035713124744,0.028698188444248852,-0.011950127359933227,0.04186907923255395,15.95,11,15.05,108,,15.5,[232],323.0,18.65,1.684249809578e+18,16.0,-0.82,,,
0.848856045928341,23,23.825,,,1.6869456e+18,,,,,10.14,,,put,american,2023-08-18,100,33.75,,-0.8277433527781128,0.03729371107020222,-0.017644485598165473,0.026048277513137593,10.4,11,9.45,195,,9.925,[232],312.0,10.14,1.686941181029e+18,1.0,-0.495,,,
0.8491659938513537,40,58.135,,,1.6862544e+18,,,,,0.53,,,call,american,2023-12-15,100,57.5,,0.11542671642421208,0.014037405830744388,-0.008554711436302393,0.025990642337303572,0.76,138,0.51,106,,0.635,[219],301.0,0.53,1.686244143532e+18,1.0,33.815,,,
0.8492248176505796,89,17.225,,,1.687896e+18,,,,,12.5,,,put,american,2025-01-17,100,30.0,,-0.3646144539738759,0.01597145311208901,-0.006526485094703236,0.1130379996815491,14.5,439,11.05,272,,12.775,[236],301.0,12.5,1.687894766402e+18,2.0,-7.09,,,
0.8510269831217839,8,23.225,,,1.6862544e+18,,,,,16.23,,,put,american,2023-10-20,100,37.0,,-0.7506817595951317,0.030633524575216693,-0.013609188176368671,0.04210357163944394,14.25,35,13.3,80,,13.775,[232],312.0,16.23,1.686231679931e+18,8.0,-1.09,,,
0.8513969370284385,17,23.325,,,1.6717428e+18,,,,,30.28,,,put,american,2024-01-19,100,46.25,,-0.7796026755543362,0.02384835498673329,-0.008302895698415531,0.05709621471909843,23.5,2,22.35,152,,22.925,[232],308.0,30.28,1.671736655254e+18,4.0,-0.995,,,
0.8521229854699679,79,13.775,,,1.6866864e+18,,,,,0.36,,,put,american,2023-09-15,100,14.0,,-0.04858631986938187,0.01081454484890622,-0.006185764413134309,0.013929444830063168,0.3,84,0.15,82,,0.225,[209],304.0,0.36,1.686677110508e+18,1.0,-10.5,,,
0.8526716651341303,0,23.35,,,,,,,,,,,put,american,2023-10-20,100,38.0,,-0.7697932708532048,0.029602547544071788,-0.012883596175202608,0.041872081539689604,15.15,11,14.15,100,,14.65,,,,,,-0.97,,,
0.8531614154567313,499,23.175,,,1.6873776e+18,,,,,22.02,,,put,american,2024-01-19,100,45.0,,-0.7607624938154068,0.024353283638501994,-0.00887823065520935,0.058136589058518824,22.4,26,21.25,137,,21.825,[232],308.0,22.02,1.687374756626e+18,1.0,-1.14,,,
0.8543202365002898,17,24.025,,,1.6879824e+18,,,,,12.18,,,put,american,2023-08-18,100,36.25,,-0.880346301923516,0.030091041901403482,-0.013163273123495576,0.017794667317147458,12.65,11,11.8,139,,12.225,[232],308.0,17.75,1.682616845205e+18,8.0,-0.295,,,
0.8544009663775672,898,28.125,,,1.6881552e+18,,,,,0.12,,,call,american,2023-07-07,100,28.0,,0.10345825704701411,0.06943518578952784,-0.04140887998415602,0.005802074964713789,0.13,1,0.12,50,,0.125,[227],309.0,0.12,1.6881551577011028e+18,1.0,3.805,,,
0.8552545722737469,54,11.795,,,1.6880688e+18,,,,,0.22,,,put,american,2023-10-20,100,12.0,,-0.0370975657890529,0.007181009606456857,-0.004120449599789681,0.008860131504002838,0.29,37,0.12,79,,0.205,[233],302.0,0.22,1.688059820310145e+18,4.0,-12.5,,,
0.8566584720681044,0,23.725,,,,,,,,,,,put,american,2023-08-04,100,31.0,,-0.789491059312695,0.04758995601382536,-0.02466277820797072,0.021824677286638786,8.65,62,5.9,125,,7.275,,,,,,-0.595,,,
