,implied_volatility,open_interest,break_even_price,day_close,day_high,last_updated,day_low,day_open,day_change_percent,day_change,previous_close,day_volume,day_vwap,contract_type,exercise_style,expiration_date,shares_per_contract,strike_price,option_symbol,delta,gamma,theta,vega,ask,ask_size,bid,bid_size,quote_last_updated,midpoint,conditions,exchange,price,sip_timestamp,size,change_to_break_even,underlying_last_updated,underlying_price,underlying_ticker
1562,0.21473005272697848,0,193.95,,,1.681416e+18,,,,,81.3,,,put,american,2025-01-17,100,245.0,,-0.9028335290966992,0.01059412943405275,-0.0027387830208124918,0.38169673299430296,52.95,50,49.15,50,,51.05,[209],313.0,81.3,1.681400899524e+18,1.0,-0.35,,,
1452,0.2229895486214724,433,187.375,,,1.6881552e+18,,,,,28.16,,,put,american,2024-12-20,100,215.0,,-0.5916793203824118,0.010619399641788634,-0.008985436259160163,0.802578243831278,28.3,133,26.95,57,,27.625,[227],312.0,28.16,1.6881475589468657e+18,1.0,-6.93,,,
1047,0.23263674809269838,1,194.025,,,1.6800336e+18,,,,,77.55,,,put,american,2024-01-19,100,235.0,,-0.9230632499626513,0.010628242276583703,-0.005415125540138461,0.16187198812032697,42.9,21,39.05,27,,40.975,[232],308.0,77.55,1.680033007195e+18,1.0,-0.275,,,
1556,0.2205295381756168,290,187.35,,,1.6881552e+18,,,,,28.6,,,put,american,2025-01-17,100,215.0,,-0.5897633212604448,0.010644640414150383,-0.008487971433420108,0.8107610110553136,29.15,180,26.15,564,,27.65,[209],313.0,28.6,1.6881454478790843e+18,1.0,-6.95,,,
151,0.1869779983379044,160,207.585,,,1.6881552e+18,,,,,0.09,,,call,american,2023-07-14,100,207.5,,0.031947001792270995,0.010652306046229432,-0.020026100507794464,0.020823111021478064,0.09,141,0.08,5,,0.085,[209],300.0,0.09,1.6881551960340111e+18,1.0,13.285,,,
993,0.18459787120160995,22887,227.855,,,1.6881552e+18,,,,,2.81,,,call,american,2024-01-19,100,225.0,,0.2018447312558571,0.010719908047655305,-0.023408006480761013,0.4842494006970954,2.91,23,2.8,8,,2.855,[232],308.0,2.81,1.6881550941965588e+18,1.0,33.555,,,
402,0.33371994909463376,0,193.95,,,,,,,,,,,put,american,2023-07-28,100,220.0,,-0.9229356829596762,0.010728822185841244,-0.03567693675934185,0.08484343810033657,27.95,50,24.15,28,,26.05,,,,,,-0.35,,,
934,0.23815305673598727,15283,174.85,,,1.6881552e+18,,,,,5.1,,,put,american,2023-12-15,100,180.0,,-0.2557281572425033,0.01074952318288493,-0.024572158359239926,0.40757827191575297,5.25,782,5.05,45,,5.15,[209],303.0,5.1,1.688155136956814e+18,5.0,-19.5,,,
1656,0.21792889145338915,9,189.5,,,1.6881552e+18,,,,,36.45,,,put,american,2025-06-20,100,225.0,,-0.6553367601220602,0.010806191971918474,-0.005539288753058826,0.850893320824175,36.7,55,34.3,115,,35.5,[209],313.0,36.45,1.6881457567886042e+18,1.0,-4.8,,,
1254,0.22174071364913295,2,193.925,,,1.6880688e+18,,,,,50.5,,,put,american,2024-06-21,100,240.0,,-0.906325014030451,0.010807925441289053,-0.0038753154221502204,0.29340476270753735,48.05,90,44.1,90,,46.075,[209],304.0,50.5,1.6880498529553285e+18,7.0,-0.375,,,
1091,0.2236023591889346,2349,212.125,,,1.6881552e+18,,,,,17.3,,,call,american,2024-03-15,100,195.0,,0.5946989000357304,0.010819503719092783,-0.04011123762331456,0.6245743084296658,17.5,542,16.75,890,,17.125,[227],323.0,17.3,1.6881551424223665e+18,2.0,17.825,,,
1660,0.21455009329396102,0,193.6,,,1.6867728e+18,,,,,60.99,,,put,american,2025-06-20,100,245.0,,-0.8673449409295305,0.010846915898859779,-0.002647939882931184,0.46416554616584293,53.3,120,49.5,115,,51.4,[232],312.0,60.99,1.686760636487e+18,1.0,-0.7,,,
1754,0.21554781483827554,1,193.125,,,1.6875504e+18,,,,,57.95,,,put,american,2025-12-19,100,245.0,,-0.8283894208996672,0.010884278249223587,-0.0024239055565102446,0.5977177126223296,53.25,58,50.5,65,,51.875,[209],303.0,57.95,1.687544695877e+18,1.0,-1.18,,,
850,0.22536442082116923,0,194.15,,,,,,,,,,,put,american,2023-11-17,100,230.0,,-0.9426057289716965,0.010912013987864382,-0.005490008123755359,0.1264064374585844,37.0,1,34.7,1,,35.85,,,,,,-0.15,,,
750,0.2523163752301664,1,194.0,,,1.6850448e+18,,,,,57.83,,,put,american,2023-10-20,100,230.0,,-0.9196495898157071,0.010967396737215505,-0.008677630460046687,0.14321638161177846,37.75,1,34.25,1,,36.0,[232],322.0,57.83,1.685024425166e+18,1.0,-0.3,,,
317,0.4495844985891463,0,193.375,,,1.6881552e+18,,,,,27.5,,,put,american,2023-07-21,100,220.0,,-0.8776329559920357,0.010990792218557255,-0.08981323983534319,0.0838569405549984,28.15,1,25.1,90,,26.625,[209],307.0,27.5,1.688139135910191e+18,1.0,-0.925,,,
1753,0.22479752835136144,8,191.675,,,1.6881552e+18,,,,,48.6,,,put,american,2025-12-19,100,240.0,,-0.7464209616242776,0.01105342406000843,-0.0038511856527214594,0.854445144903422,49.85,85,46.8,58,,48.325,[209],308.0,48.6,1.688145578436158e+18,10.0,-2.62,,,
790,0.2318391869855741,11887,201.5,,,1.6881552e+18,,,,,21.55,,,call,american,2023-11-17,100,180.0,,0.7642370336529619,0.011129330779182555,-0.04660069813894875,0.3664488076446425,22.3,931,20.7,1189,,21.5,[232],313.0,21.55,1.6881546945307292e+18,10.0,7.2,,,
1355,0.20603403211107474,0,194.1,,,1.6881552e+18,,,,,47.15,,,put,american,2024-09-20,100,240.0,,-0.9205225444581889,0.011159778359217668,-0.002737807705205438,0.3143830033189125,47.7,1,44.1,40,,45.9,[209],319.0,47.15,1.6881455653587543e+18,1.0,-0.2,,,
1246,0.22156197797845506,1197,183.475,,,1.6881552e+18,,,,,16.52,,,put,american,2024-06-21,100,200.0,,-0.4747578679114917,0.011161243726779086,-0.014430118190689555,0.7396781429705327,16.85,1,16.2,40,,16.525,[227],323.0,16.52,1.6881550872983562e+18,1.0,-10.8,,,
1096,0.1987453286553382,8627,226.075,,,1.6881552e+18,,,,,6.07,,,call,american,2024-03-15,100,220.0,,0.3147642573006455,0.011167945471002208,-0.029639625856071994,0.5095010653450602,6.2,106,5.95,64,,6.075,[233],302.0,6.07,1.6881551456664556e+18,1.0,31.775,,,
1247,0.22824550963325002,643,185.175,,,1.6881552e+18,,,,,20.09,,,put,american,2024-06-21,100,205.0,,-0.5247096342023091,0.011174484490523941,-0.01452592516074009,0.7462841305989789,21.0,105,18.65,47,,19.825,[233],302.0,20.09,1.6881405603998566e+18,2.0,-9.12,,,
1141,0.22770377691655322,874,179.65,,,1.6881552e+18,,,,,10.35,,,put,american,2024-03-15,100,190.0,,-0.37543684649284814,0.011212062605490581,-0.01945332275360223,0.6078887280170363,10.5,165,10.2,627,,10.35,[209],308.0,10.35,1.6881547086475302e+18,5.0,-14.7,,,
1349,0.2201657299750144,984,186.7,,,1.6881552e+18,,,,,23.85,,,put,american,2024-09-20,100,210.0,,-0.5649359766864612,0.011250327623063565,-0.011142323431011762,0.8228442035462983,25.2,154,21.4,303,,23.3,[209],322.0,23.85,1.688145604305972e+18,1.0,-7.6,,,
1092,0.2164891464756247,4026,214.45,,,1.6881552e+18,,,,,14.55,,,call,american,2024-03-15,100,200.0,,0.5407442850845176,0.011292955756293906,-0.03855823956979105,0.6482702322164594,14.6,146,14.3,146,,14.45,[209],304.0,14.55,1.6881549779287905e+18,1.0,20.15,,,
1150,0.22379328138539495,0,193.9,,,1.669842e+18,,,,,93.27,,,put,american,2024-03-15,100,235.0,,-0.902679812009845,0.011431138616473725,-0.0048530423905786555,0.24351599286721945,43.05,90,39.15,90,,41.1,[232],313.0,93.27,1.669821898281e+18,1.0,-0.4,,,
1037,0.22985049328061433,9751,177.725,,,1.6881552e+18,,,,,7.25,,,put,american,2024-01-19,100,185.0,,-0.31629592083574054,0.011431446684873807,-0.02249748285158934,0.5229270615340736,7.6,1,6.95,10,,7.275,[209],304.0,7.25,1.6881551361879506e+18,3.0,-16.6,,,
1658,0.22198213299251035,1,191.575,,,1.681416e+18,,,,,71.65,,,put,american,2025-06-20,100,235.0,,-0.7435985223355859,0.011433174640534461,-0.004873762408667273,0.7886645954641945,45.15,145,41.7,99,,43.425,[209],313.0,71.65,1.681397361113e+18,1.0,-2.73,,,
699,0.16913330473915367,6819,221.11,,,1.6881552e+18,,,,,1.14,,,call,american,2023-10-20,100,220.0,,0.12555659760817958,0.01143449032983412,-0.019815978158729104,0.24027639098798603,1.17,9,1.05,10,,1.11,[227],323.0,1.14,1.688155123471373e+18,1.0,26.81,,,
1657,0.21653242341945772,3,190.85,,,1.6881552e+18,,,,,40.1,,,put,american,2025-06-20,100,230.0,,-0.708523608472042,0.01145424292510231,-0.004959440034833238,0.8080809723052957,40.55,72,37.75,33,,39.15,[209],303.0,40.1,1.6881486942066465e+18,1.0,-3.45,,,
840,0.23723839535932129,8843,175.575,,,1.6881552e+18,,,,,4.45,,,put,american,2023-11-17,100,180.0,,-0.24530464966168838,0.011465859657594528,-0.026771289745109433,0.3709070500353869,4.5,178,4.35,10,,4.425,[209],315.0,4.45,1.6881551805365614e+18,1.0,-18.7,,,
484,0.3151495243170576,0,193.85,,,1.6879824e+18,,,,,31.0,,,put,american,2023-08-04,100,220.0,,-0.9088635249894454,0.011494306507382717,-0.033251206890876066,0.09802875450419768,27.95,67,24.35,77,,26.15,[209],319.0,31.0,1.6879604517417295e+18,1.0,-0.45,,,
1453,0.2163166619944213,216,189.375,,,1.6881552e+18,,,,,31.2,,,put,american,2024-12-20,100,220.0,,-0.6488078126264064,0.011556627986061612,-0.007823497668843259,0.7974543724527412,31.5,75,29.75,214,,30.625,[209],319.0,31.2,1.6881453627614753e+18,1.0,-4.93,,,
1457,0.20762558187305402,0,193.8,,,,,,,,,,,put,american,2024-12-20,100,240.0,,-0.8852770131132084,0.01156209441867807,-0.0029247685815050753,0.3809717792780195,48.05,93,44.35,15,,46.2,,,,,,-0.5,,,
1095,0.200817954265823,7065,222.75,,,1.6881552e+18,,,,,7.8,,,call,american,2024-03-15,100,215.0,,0.37011151270217935,0.011591424386971319,-0.03211998926402558,0.6402122854297221,7.9,592,7.6,551,,7.75,[232],308.0,7.8,1.688154890133791e+18,1.0,28.45,,,
1659,0.2180684597072006,0,192.825,,,1.6881552e+18,,,,,48.3,,,put,american,2025-06-20,100,240.0,,-0.8010768639977225,0.011592018261105005,-0.002966531060480479,0.5196122790983855,48.75,84,45.6,46,,47.175,[209],303.0,48.3,1.6881487518571756e+18,1.0,-1.48,,,
1561,0.21016550290686764,8,193.625,,,1.6879824e+18,,,,,50.25,,,put,american,2025-01-17,100,240.0,,-0.8680353653137219,0.011611845432797944,-0.003013739569867014,0.4009128904802431,48.35,48,44.4,32,,46.375,[209],322.0,50.25,1.687969459788e+18,3.0,-0.675,,,
525,0.18826369285256542,8607,215.485,,,1.6881552e+18,,,,,0.49,,,call,american,2023-08-18,100,215.0,,0.0819511988534829,0.011616468118437646,-0.0232208941906988,0.08537320594247017,0.5,91,0.47,119,,0.485,[232],304.0,0.49,1.6881551916651681e+18,1.0,21.185,,,
1093,0.21248832369739037,2822,216.95,,,1.6881552e+18,,,,,12.0,,,call,american,2024-03-15,100,205.0,,0.4843946489807661,0.011638139912835282,-0.03733137099461406,0.6733055702212962,12.1,467,11.8,145,,11.95,[209],304.0,12.0,1.6881548808411034e+18,1.0,22.65,,,
986,0.2227387040141697,29596,207.6,,,1.6881552e+18,,,,,17.55,,,call,american,2024-01-19,100,190.0,,0.6415869895658937,0.011686554635700983,-0.043196753282946615,0.5371421334211538,18.0,1163,17.2,746,,17.6,[209],303.0,17.55,1.688155172930146e+18,1.0,13.3,,,
1557,0.2123059533885686,837,189.5,,,1.6881552e+18,,,,,31.63,,,put,american,2025-01-17,100,220.0,,-0.6492174302159589,0.011745346078971694,-0.007236165660339182,0.8052270623514484,31.6,5,29.4,62,,30.5,[232],308.0,31.63,1.6881487952653898e+18,1.0,-4.8,,,
1094,0.20659674473302872,5093,219.7,,,1.6881552e+18,,,,,9.6,,,call,american,2024-03-15,100,210.0,,0.4276927464140958,0.011767385440942824,-0.035056433898087935,0.6134467081119375,9.85,469,9.55,463,,9.7,[209],300.0,9.6,1.6881551768029645e+18,2.0,25.4,,,
888,0.22562657626264293,5976,204.1,,,1.6881552e+18,,,,,19.3,,,call,american,2023-12-15,100,185.0,,0.7024602442487042,0.011857845762165416,-0.04570765015390186,0.4731797427881099,19.9,1127,18.3,773,,19.1,[209],308.0,19.3,1.6881547397139113e+18,10.0,9.8,,,
359,0.16738903228278879,1317,210.19,,,1.6881552e+18,,,,,0.21,,,call,american,2023-07-28,100,210.0,,0.05106395669830814,0.011909776726053301,-0.01847428543706398,0.06308842550087959,0.21,23,0.17,2,,0.19,[219],315.0,0.21,1.6881551765301906e+18,4.0,15.89,,,
1454,0.21325919102807048,3,190.95,,,1.6881552e+18,,,,,34.7,,,put,american,2024-12-20,100,225.0,,-0.7036066782099313,0.011933524315179996,-0.006106309176808971,0.6918210492278284,34.8,74,33.3,284,,34.05,[209],322.0,34.7,1.6881454565003443e+18,1.0,-3.35,,,
1350,0.2131131148033908,620,188.9,,,1.6881552e+18,,,,,26.8,,,put,american,2024-09-20,100,215.0,,-0.6240589641595767,0.012001984318360729,-0.00929068387880493,0.7233677914597364,26.65,52,25.55,119,,26.1,[209],322.0,26.8,1.6881455271197624e+18,1.0,-5.4,,,
691,0.2327435473990715,9070,200.175,,,1.6881552e+18,,,,,19.9,,,call,american,2023-10-20,100,180.0,,0.7772171816166765,0.012030746835060535,-0.04986681567160115,0.32885512490023855,21.0,1102,19.35,841,,20.175,[209],308.0,19.9,1.6881551798284828e+18,56.0,5.875,,,
303,0.22714366314203613,51610,179.72,,,1.6881552e+18,,,,,0.28,,,put,american,2023-07-21,100,180.0,,-0.06154505665569074,0.012075347958913437,-0.030679334876533154,0.07149756089275644,0.29,50,0.27,99,,0.28,[209],316.0,0.28,1.6881551936020457e+18,1.0,-14.6,,,
1253,0.2055111015048192,0,193.95,,,1.6866864e+18,,,,,52.3,,,put,american,2024-06-21,100,235.0,,-0.9038825574875546,0.012087446725818438,-0.0035463088552281736,0.2969532690254691,42.25,1,39.85,1,,41.05,[209],322.0,52.3,1.686667568945e+18,1.0,-0.35,,,
992,0.18478856945473726,52060,223.9,,,1.6881552e+18,,,,,3.92,,,call,american,2024-01-19,100,220.0,,0.2554628302323535,0.01209995767965895,-0.027046137093210194,0.4646016605027208,4.0,583,3.8,502,,3.9,[233],302.0,3.92,1.688155162716294e+18,1.0,29.6,,,
1046,0.2135878622450226,0,194.025,,,1.687464e+18,,,,,43.62,,,put,american,2024-01-19,100,230.0,,-0.9173190666388834,0.012218758027409037,-0.005027673314230649,0.20449375601806818,37.4,1,34.55,1,,35.975,[227],312.0,43.62,1.687448319679e+18,1.0,-0.275,,,
798,0.18538886418918787,2888,222.135,,,1.6881552e+18,,,,,2.03,,,call,american,2023-11-17,100,220.0,,0.18442085131216954,0.012225860254682828,-0.025923543244954182,0.38890822602495007,2.27,479,2.0,93,,2.135,[209],308.0,2.03,1.6881550359411372e+18,2.0,27.835,,,
944,0.23743135066940116,0,193.775,,,1.6836624e+18,,,,,58.29,,,put,american,2023-12-15,100,230.0,,-0.8890886183815274,0.012231204031909193,-0.008931083072907168,0.25394827694182504,37.85,1,34.6,1,,36.225,[232],302.0,58.29,1.6836477609e+18,1.0,-0.525,,,
1142,0.22262976535243,587,182.725,,,1.6881552e+18,,,,,12.25,,,put,american,2024-03-15,100,195.0,,-0.4341417547815566,0.012299117531515918,-0.019211468685489706,0.6249374891977854,12.45,275,12.1,810,,12.275,[209],316.0,12.25,1.6881551311816527e+18,63.0,-11.6,,,
574,0.3045429735578151,1,193.525,,,1.6881552e+18,,,,,27.67,,,put,american,2023-08-18,100,220.0,,-0.8751823695865466,0.012309183545609389,-0.03402887732605752,0.12444454016155522,27.95,50,25.0,52,,26.475,[232],322.0,27.67,1.6881416492824064e+18,1.0,-0.775,,,
1558,0.20863385430162776,68,191.1,,,1.6881552e+18,,,,,34.15,,,put,american,2025-01-17,100,225.0,,-0.7079347567470329,0.012322496728137518,-0.00568411433851846,0.7146951359383467,35.05,94,32.75,500,,33.9,[219],301.0,34.15,1.6881535228537518e+18,30.0,-3.2,,,
895,0.18148275467510872,19096,222.79,,,1.6881552e+18,,,,,2.8,,,call,american,2023-12-15,100,220.0,,0.2142697801927969,0.012332381246919644,-0.025834153172607385,0.4272663670590679,2.87,6,2.71,46,,2.79,[227],302.0,2.8,1.68815460628311e+18,2.0,28.49,,,
1456,0.21890920629573402,0,192.725,,,1.6881552e+18,,,,,42.55,,,put,american,2024-12-20,100,235.0,,-0.7977754842752235,0.01233752113419998,-0.005172344573118524,0.5973217068933995,43.75,301,40.8,156,,42.275,[219],313.0,42.55,1.6881456086936525e+18,1.0,-1.58,,,
353,0.20257263831329375,777,195.225,,,1.6881552e+18,,,,,14.66,,,call,american,2023-07-28,100,180.0,,0.9321741218014427,0.012357163992038737,-0.04684817419894612,0.08163875091286446,16.6,10,13.85,126,,15.225,[233],302.0,14.66,1.6881532873824402e+18,4.0,0.925,,,
749,0.2185189808744527,6,194.125,,,1.6875504e+18,,,,,39.0,,,put,american,2023-10-20,100,225.0,,-0.934885451650537,0.012368068165622493,-0.006317259028059272,0.11342430881295304,32.2,1,29.55,1,,30.875,[209],313.0,39.0,1.687527447814e+18,3.0,-0.175,,,
935,0.229989672640556,8829,178.575,,,1.6881552e+18,,,,,6.39,,,put,american,2023-12-15,100,185.0,,-0.3112232608171344,0.012412788420316175,-0.025463507891165353,0.4770933037175069,6.55,674,6.3,450,,6.425,[227],323.0,6.39,1.688155062950377e+18,1.0,-15.7,,,
1352,0.2130107706865959,49,191.6,,,1.6881552e+18,,,,,32.95,,,put,american,2024-09-20,100,225.0,,-0.7323325216303198,0.012534974407320662,-0.0068531076688477695,0.6270866347406693,34.9,683,31.9,543,,33.4,[209],303.0,32.95,1.6881551467197752e+18,1.0,-2.7,,,
101,0.6526886882063162,0,193.525,,,1.6873776e+18,,,,,31.16,,,put,american,2023-07-07,100,215.0,,-0.8861920863423729,0.012543686296952565,-0.2517954458346063,0.04501887155022993,22.9,15,20.05,90,,21.475,[232],304.0,31.16,1.687358208998e+18,1.0,-0.775,,,
1354,0.20007159958899784,0,193.825,,,1.6881552e+18,,,,,42.2,,,put,american,2024-09-20,100,235.0,,-0.8853945553135305,0.01255929849365709,-0.003150033702097126,0.34845632689922496,42.9,1,39.45,1,,41.175,[209],313.0,42.2,1.6881455739919378e+18,1.0,-0.475,,,
740,0.22929667060239553,9333,176.625,,,1.6881552e+18,,,,,3.25,,,put,american,2023-10-20,100,180.0,,-0.22431128463713426,0.0125659937236995,-0.02822305402208254,0.33010677993566145,3.45,181,3.3,36,,3.375,[209],313.0,3.25,1.6881548811505764e+18,1.0,-17.7,,,
987,0.2185780085905716,20036,209.55,,,1.6881552e+18,,,,,14.35,,,call,american,2024-01-19,100,195.0,,0.5828039614859416,0.01260089052993141,-0.04333258770739588,0.5571660352251413,14.75,107,14.35,1,,14.55,[209],303.0,14.35,1.6881551994419361e+18,1.0,15.25,,,
1248,0.21501056500006427,612,188.15,,,1.6881552e+18,,,,,22.3,,,put,american,2024-06-21,100,210.0,,-0.5938242200314677,0.01260511024463803,-0.012578157331680957,0.6672876478857647,22.4,60,21.3,49,,21.85,[209],313.0,22.3,1.688145916262902e+18,1.0,-6.15,,,
1560,0.21273758480857635,3,192.95,,,1.6875504e+18,,,,,47.9,,,put,american,2025-01-17,100,235.0,,-0.8053343409501496,0.012624346006572347,-0.003980386510517874,0.5395621255398343,43.95,382,40.15,190,,42.05,[209],322.0,47.9,1.68754231776e+18,2.0,-1.35,,,
791,0.23194338412437662,9501,203.025,,,1.6881552e+18,,,,,18.05,,,call,american,2023-11-17,100,185.0,,0.7036118858175631,0.01267332868214083,-0.049926393898021865,0.43457396954951766,18.6,1086,17.45,640,,18.025,[232],312.0,18.05,1.6881550674485868e+18,15.0,8.725,,,
889,0.22385551658772465,16827,206.1,,,1.6881552e+18,,,,,16.0,,,call,american,2023-12-15,100,190.0,,0.6386293670769009,0.012826488718644393,-0.04658714439919488,0.491034100722512,16.55,1137,15.65,36,,16.1,[209],308.0,16.0,1.6881551567208986e+18,1.0,11.8,,,
1351,0.20821823553376723,417,190.675,,,1.6881552e+18,,,,,29.5,,,put,american,2024-09-20,100,220.0,,-0.6859484758706914,0.012844527610725812,-0.007934711460390221,0.7038793114218881,29.95,105,28.7,299,,29.325,[209],322.0,29.5,1.688154060396164e+18,1.0,-3.62,,,
1353,0.2152357751904396,1,192.525,,,1.6881552e+18,,,,,37.65,,,put,american,2024-09-20,100,230.0,,-0.7860423035996732,0.01286690760775204,-0.0063881376143975505,0.5747256284926022,38.85,230,36.1,289,,37.475,[209],319.0,37.65,1.6881515809907965e+18,1.0,-1.78,,,
1038,0.2200022982078344,7545,181.225,,,1.6881552e+18,,,,,8.7,,,put,american,2024-01-19,100,190.0,,-0.3752035200111663,0.012930863059376607,-0.021981561414619932,0.5403884239793988,8.9,326,8.65,671,,8.775,[227],312.0,8.7,1.6881551699481446e+18,1.0,-13.1,,,
1455,0.21002075263939027,1,192.3,,,1.686168e+18,,,,,51.5,,,put,american,2024-12-20,100,230.0,,-0.769623946972089,0.012958019115490004,-0.0054713579836128245,0.6592933473172664,38.4,61,37.0,188,,37.7,[209],313.0,51.5,1.686149894872e+18,1.0,-2.0,,,
1559,0.20812213582641836,30,192.275,,,1.6881552e+18,,,,,39.0,,,put,american,2025-01-17,100,230.0,,-0.7666480655530087,0.01303840488810865,-0.005182312356922822,0.6786586434485558,38.4,78,37.05,258,,37.725,[209],313.0,39.0,1.6881333265449055e+18,2.0,-2.03,,,
249,0.12137480778429943,44255,194.825,,,1.6881552e+18,,,,,10.02,,,call,american,2023-07-21,100,185.0,,0.9679110189560052,0.01307076399771309,-0.032201092461900484,0.038445604507851165,10.15,5,9.5,1,,9.825,[232],308.0,10.02,1.688155197978857e+18,1.0,0.525,,,
991,0.19189760439148337,59557,220.325,,,1.6881552e+18,,,,,5.36,,,call,american,2024-01-19,100,215.0,,0.31751525704707534,0.01310104961329064,-0.031945372144783914,0.5770129287918645,5.4,30,5.25,15,,5.325,[233],302.0,5.36,1.688155162716289e+18,1.0,26.025,,,
1149,0.20686867762514968,0,193.875,,,1.683144e+18,,,,,60.4,,,put,american,2024-03-15,100,230.0,,-0.8920775340831019,0.013109597840203505,-0.004525473161606232,0.24810242859117504,38.1,90,34.15,90,,36.125,[209],300.0,60.4,1.683137518159e+18,2.0,-0.425,,,
207,0.4569360835672469,0,193.5,,,,,,,,,,,put,american,2023-07-14,100,215.0,,-0.8778398056346957,0.013145957466161942,-0.11757466417506,0.06672894921105814,23.0,50,20.0,50,,21.5,,,,,,-0.8,,,
1143,0.2141320171763977,465,185.525,,,1.6881552e+18,,,,,15.0,,,put,american,2024-03-15,100,200.0,,-0.49700317192228083,0.013272155823638726,-0.01731374712891516,0.6380295311202044,14.65,46,14.3,574,,14.475,[209],302.0,15.0,1.6881461919299932e+18,1.0,-8.78,,,
849,0.21386733887887527,0,194.025,,,1.6881552e+18,,,,,31.0,,,put,american,2023-11-17,100,225.0,,-0.913891612103176,0.013345561588447418,-0.006241720350469653,0.13284911813638148,32.75,1,29.2,1,,30.975,[209],303.0,31.0,1.6881550324663386e+18,1.0,-0.275,,,
316,0.3510373768739032,1,193.725,,,1.6881552e+18,,,,,20.65,,,put,american,2023-07-21,100,215.0,,-0.8922068858679066,0.013428295412705998,-0.06087347816691831,0.08038012308043303,22.0,12,20.55,126,,21.275,[209],322.0,20.65,1.6881550459452099e+18,2.0,-0.575,,,
988,0.20647347683479805,61767,211.625,,,1.6881552e+18,,,,,11.55,,,call,american,2024-01-19,100,200.0,,0.5187190711389924,0.013444667121856256,-0.04067744938062363,0.5795959948772841,11.75,25,11.5,72,,11.625,[209],312.0,11.55,1.6881551299093686e+18,1.0,17.325,,,
1252,0.2127654534790877,0,193.15,,,1.686168e+18,,,,,50.95,,,put,american,2024-06-21,100,230.0,,-0.8237198607097417,0.013488388888522891,-0.0063187565040931145,0.43745325363212745,37.7,275,36.0,52,,36.85,[209],316.0,50.95,1.68614944021e+18,1.0,-1.15,,,
650,0.24511849058532978,21572,177.335,,,1.6881552e+18,,,,,2.45,,,put,american,2023-09-15,100,180.0,,-0.20718362665486773,0.013570152417921089,-0.036741642784804844,0.27603295225338853,2.91,1,2.42,66,,2.665,[227],302.0,2.45,1.6881551568830228e+18,4.0,-17.0,,,
1250,0.20701460222806675,47,191.525,,,1.6881552e+18,,,,,28.95,,,put,american,2024-06-21,100,220.0,,-0.7199124685605433,0.01368248060190482,-0.00876053922346702,0.6088308013983252,29.3,496,27.65,117,,28.475,[209],322.0,28.95,1.6881453746398047e+18,1.0,-2.78,,,
611,0.22449774816448573,33502,198.075,,,1.6881552e+18,,,,,18.15,,,call,american,2023-09-15,100,180.0,,0.8150409884174038,0.013688037036407521,-0.053051411574121216,0.20796837545332136,18.65,834,17.5,864,,18.075,[209],313.0,18.15,1.6881551082706035e+18,1.0,3.775,,,
990,0.19406397910270726,55570,217.05,,,1.6881552e+18,,,,,7.15,,,call,american,2024-01-19,100,210.0,,0.38347888959360427,0.01370410277036205,-0.035056998632085515,0.5529635823577096,7.15,448,6.95,38,,7.05,[227],302.0,7.15,1.6881551053704998e+18,1.0,22.75,,,
1249,0.20340144007081074,50,190.4,,,1.6881552e+18,,,,,25.5,,,put,american,2024-06-21,100,215.0,,-0.6656430108417054,0.013772736754744122,-0.009766281249502202,0.6454406013619667,25.2,247,24.0,285,,24.6,[227],302.0,25.5,1.6881505881903716e+18,1.0,-3.9,,,
989,0.20316911315144914,48728,214.175,,,1.6881552e+18,,,,,9.2,,,call,american,2024-01-19,100,205.0,,0.4516029431566796,0.013787993226518457,-0.039169587454268164,0.6033186151225214,9.3,698,9.05,235,,9.175,[233],302.0,9.2,1.6881551017612895e+18,1.0,19.875,,,
394,0.22370189679558064,4253,179.495,,,1.6881552e+18,,,,,0.51,,,put,american,2023-07-28,100,180.0,,-0.0892356182956015,0.013841930761795783,-0.03357506695009903,0.0830450087163981,0.52,1,0.49,1,,0.505,[232],308.0,0.51,1.6881551994435965e+18,1.0,-14.8,,,
943,0.20492256482548904,0,194.0,,,1.6881552e+18,,,,,31.35,,,put,american,2023-12-15,100,225.0,,-0.907869772939327,0.013902776388429008,-0.0055263557161613,0.18607341083950074,32.85,1,29.15,1,,31.0,[227],323.0,31.35,1.688154102134351e+18,2.0,-0.3,,,
841,0.22145708081355017,4393,179.725,,,1.6881552e+18,,,,,5.6,,,put,american,2023-11-17,100,185.0,,-0.29964887343469687,0.013909672025921627,-0.027228621422130055,0.434947296769639,5.7,3,4.85,1,,5.275,[209],325.0,5.6,1.688155036470456e+18,1.0,-14.6,,,
1144,0.2123266014413173,18,187.8,,,1.6881552e+18,,,,,17.5,,,put,american,2024-03-15,100,205.0,,-0.5643682976768329,0.013942122251830384,-0.01632281859884935,0.633532119768325,17.7,196,16.7,318,,17.2,[219],313.0,17.5,1.6881521555143465e+18,3.0,-6.5,,,
894,0.1858530160089357,15288,219.0,,,1.6881552e+18,,,,,4.05,,,call,american,2023-12-15,100,215.0,,0.27920203014138345,0.01394443280817445,-0.03115341189219801,0.4066410012774312,4.1,313,3.9,423,,4.0,[227],302.0,4.05,1.688154882649678e+18,3.0,24.7,,,
